file,class,method,ATFD,ATLD,LAA,FDP
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"createTimestampsRegionStorageAccess/2[java.lang.String, org.hibernate.engine.spi.SessionFactoryImplementor]",3.0,3.0,0.6,1.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"getCache/3[java.lang.String, java.util.Map, java.lang.String]",1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"getDefaultAccessType/0[]",1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"getImplicitCacheKeysFactory/0[]",0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"isMinimalPutsEnabledByDefault/0[]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"loadConfig/2[java.lang.ClassLoader, java.lang.String]",2.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"loadConfig/1[java.lang.String]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"nextTimestamp/0[]",4.0,1.0,0.2,4.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"prepareForUse/2[org.hibernate.boot.spi.SessionFactoryOptions, java.util.Map]",9.0,4.0,0.36363637,6.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"qualifyName/1[java.lang.String]",1.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"releaseFromUse/0[]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-7\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"buildDomainDataRegion/2[org.hibernate.cache.cfg.spi.DomainDataRegionConfig, org.hibernate.cache.cfg.spi.DomainDataRegionBuildingContext]",0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-7\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"createDomainDataStorageAccess/2[org.hibernate.cache.cfg.spi.DomainDataRegionConfig, org.hibernate.cache.cfg.spi.DomainDataRegionBuildingContext]",10.0,4.0,0.36363637,2.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-7\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"createQueryResultsRegionStorageAccess/2[java.lang.String, org.hibernate.engine.spi.SessionFactoryImplementor]",3.0,3.0,0.6,1.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-7\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"createRedissonClient/2[org.hibernate.boot.registry.StandardServiceRegistry, java.util.Map]",4.0,2.0,0.33333334,2.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-7\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"createTimestampsRegionStorageAccess/2[java.lang.String, org.hibernate.engine.spi.SessionFactoryImplementor]",3.0,3.0,0.6,1.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-7\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"getCache/3[java.lang.String, java.util.Map, java.lang.String]",1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-7\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"getDefaultAccessType/0[]",1.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-7\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"getImplicitCacheKeysFactory/0[]",0.0,1.0,1.0,0.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-7\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"isMinimalPutsEnabledByDefault/0[]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-7\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"loadConfig/2[java.lang.ClassLoader, java.lang.String]",2.0,0.0,0.0,1.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-7\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"loadConfig/1[java.lang.String]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-7\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"nextTimestamp/0[]",4.0,1.0,0.2,4.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-7\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"prepareForUse/2[org.hibernate.boot.spi.SessionFactoryOptions, java.util.Map]",10.0,4.0,0.33333334,6.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-7\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"qualifyName/1[java.lang.String]",1.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-7\src\main\java\org\redisson\hibernate\RedissonRegionFactory.java,org.redisson.hibernate.RedissonRegionFactory,"releaseFromUse/0[]",0.0,0.0,-1.0,0.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\RedissonStorage.java,org.redisson.hibernate.RedissonStorage,"contains/1[java.lang.Object]",1.0,2.0,0.6666667,1.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\RedissonStorage.java,org.redisson.hibernate.RedissonStorage,"evictData/0[]",1.0,2.0,0.6666667,1.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\RedissonStorage.java,org.redisson.hibernate.RedissonStorage,"evictData/1[java.lang.Object]",1.0,2.0,0.6666667,1.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\RedissonStorage.java,org.redisson.hibernate.RedissonStorage,"getFromCache/2[java.lang.Object, org.hibernate.engine.spi.SharedSessionContractImplementor]",3.0,4.0,0.5714286,2.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\RedissonStorage.java,org.redisson.hibernate.RedissonStorage,"getProperty/5[java.util.Map, java.lang.String, java.lang.String, java.lang.String, java.lang.String]",6.0,0.0,0.0,2.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\RedissonStorage.java,org.redisson.hibernate.RedissonStorage,"ping/0[]",1.0,2.0,0.6666667,1.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\RedissonStorage.java,org.redisson.hibernate.RedissonStorage,"putIntoCache/3[java.lang.Object, java.lang.Object, org.hibernate.engine.spi.SharedSessionContractImplementor]",3.0,4.0,0.5714286,2.0
C:\Users\syuuj\gitProject\redisson\redisson-hibernate\redisson-hibernate-53\src\main\java\org\redisson\hibernate\RedissonStorage.java,org.redisson.hibernate.RedissonStorage,"release/0[]",0.0,0.0,-1.0,0.0
